"product_name","source","id","Reviewer","Rating","Title","Date","Body","Number","image_urls"
"product3","all review","17","Brenda Smith","4.0 out of 5 stars","Beautiful and heartaching","Reviewed in the United States on December 7, 2023","The Padavona sisters all have vastly different personalities; high achieving Julia, bookish romantic Sylvie, artsy and stubborn Cecilia and selfless nurturing Emeline; but their bond is seemingly unbreakable. William Waters, lost and introverted, grew up in a wildly different household, where overwhelming grief over the loss of his sister took hold of his parents’ lives, leaving him to fend for himself.When Julia meets William she is determined to become his wife and create the husband she’s always dreamed of, making him a project of sorts. He isn’t exactly sure where he fits into her plan or her family, and when tragedy strikes, the family’s bond is stretched to its limits.While it is a contemporary take on the classic Little Women, it’s absolutely its own magnificent story. It’s a beautiful but heavy and emotional read as each character’s story unfolds, and your heart aches as you find a place for each of them there.","4","71+zVTLVTwL._SY88.jpg"
"product3","all review","18","Wendy","4.0 out of 5 stars","Nice story","Reviewed in the United States on March 9, 2024","Nice story","4",""
"product3","all review","19","sabrinaann14","4.0 out of 5 stars","Beautiful Ending","Reviewed in the United States on January 6, 2024","It was a bit slow at times and the suddenly sped through many years.  This made some of the characters a bit more surface than I’d like.  BUT the ending was beautiful.  Life is indeed a series of beginnings and endings but those endings don’t cease to exist because their earthly time has been extinguished.  Lovely thoughts on familial relationships and the choices we sometimes make to save the ones we love.","4",""
"product3","all review","20","Kindle Customer","4.0 out of 5 stars","sisters bond","Reviewed in the United States on January 22, 2024","This is a story of how love will always bring you back home. It’s a wonderful example to show the true bond of siblings.","4",""
"product3","all review","21","Grace E. Caves","4.0 out of 5 stars","interesting tale of family love.","Reviewed in the United States on January 18, 2024","Very well and interestingly written. Four sisters with strong personalities and an even stronger love for each other grow and change against a landscape of love and pain.","4",""
"product3","all review","22","cherstorm","4.0 out of 5 stars","beautiful, like the title","Reviewed in the United States on January 15, 2024","Modern Day Little Women.  A beautiful story of life, love, and tragedy. I gave 4 rather than 5 stars because I found the book a bit tedious at the mid point.","4",""
"product3","all review","23","christopher daniels","4.0 out of 5 stars","Book about family.","Reviewed in the United States on January 4, 2024","This is a really well written story that deals with the hardships and complexities of family. The characters are flawed, but also are very strong. It is a heavy story, with many over arching themes such as death, marriage, depression, love, and deception. Really well written, some sentences really stand out beautifully. I enjoyed it!","4",""
"product3","all review","24","Ashley","4.0 out of 5 stars","Emotional Rollercoaster","Reviewed in the United States on January 10, 2024","I had moments where I really liked this book and moments where I was bored. Overall, I think the author really tapped into emotions and made me feel the characters. Some parts felt far fetched but I am glad I read it and I would recommend giving it a shot.","4",""
"product3","all review","25","Kindle Customer","4.0 out of 5 stars","It drags sometimes","Reviewed in the United States on January 18, 2024","Good story. Engaging characters. Repetitive descriptions of events or feelings. It was easy to dislike Rose and Julia at times. The other characters embodied what family should be. Thanks for Kent's continued support.","4",""
"product3","all review","26","Sherri B. Mcdaniel","4.0 out of 5 stars","Messy families everywhere","Reviewed in the United States on January 7, 2024","Started choppy for me. But as the characters developed I felt like the writing did too.I love the idea of the big messy imperfect relationships that truly make up a family.I’m curious about the relationship to Little Women. I might have to finally read that.Started slow but really grew on me!","4",""
